  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 15  10  0.100 0.300 0.300 0.100 0.200   11.6347 9.9967 7.9279
 16  10  0.200 0.100 0.100 0.100 0.500   11.6294 9.8921 7.7112
 17  10  0.000 0.000 0.500 0.400 0.100   11.5227 9.7835 7.6268
 18  10  0.100 0.000 0.200 0.200 0.500   11.2914 9.5105 7.3128
 19  10  0.200 0.100 0.300 0.200 0.200   11.7524 10.0850 7.9909
 20  10  0.100 0.100 0.000 0.400 0.400   10.9056 9.1092 6.8856
 21  10  0.000 0.100 0.300 0.300 0.300   10.8636 9.1935 7.0687
 22  10  0.100 0.100 0.500 0.100 0.200   10.9125 9.3496 7.3596
 23  10  0.200 0.300 0.300 0.000 0.200   11.6711 9.9627 7.9559
 24  10  0.200 0.200 0.200 0.100 0.300   11.6669 9.9703 7.8226
 25  10  0.200 0.100 0.000 0.300 0.400   11.2481 9.5853 7.5102
 26  10  0.100 0.200 0.300 0.300 0.100   11.2784 9.5885 7.5558
 27  10  0.100 0.400 0.300 0.200 0.000   11.6193 9.9656 8.0287
 28  10  0.200 0.000 0.300 0.200 0.300   11.1261 9.4914 7.3429
 29  10  0.200 0.100 0.100 0.200 0.400   11.6030 9.8221 7.6249
 30  10  0.300 0.200 0.100 0.200 0.200   11.7692 10.0930 7.9910
 31  10  0.100 0.300 0.300 0.000 0.300   11.6452 9.8770 7.7265
 32  10  0.100 0.200 0.400 0.100 0.200   10.9443 9.3585 7.2997
 33  10  0.400 0.200 0.100 0.100 0.200   11.5671 9.8555 7.7652
 34  10  0.000 0.100 0.300 0.200 0.400   10.9942 9.3403 7.1783
 35  10  0.200 0.100 0.200 0.100 0.400   11.1708 9.4728 7.3990
 36  10  0.300 0.200 0.200 0.000 0.300   11.7841 10.0729 8.0314
 37  10  0.300 0.000 0.100 0.400 0.200   11.5748 9.9110 7.8621
 38  10  0.300 0.200 0.200 0.200 0.100   12.0173 10.2947 8.1794
 39  10  0.300 0.100 0.000 0.300 0.300   11.6557 9.9294 7.7623
 40  10  0.200 0.000 0.300 0.200 0.300   11.1907 9.5410 7.5507
 41  10  0.400 0.300 0.000 0.200 0.100   12.0327 10.3348 8.2933
 42  10  0.100 0.300 0.100 0.300 0.200   11.5474 9.8164 7.6729
 43  10  0.000 0.100 0.000 0.400 0.500   10.9136 9.3799 7.2511
 44  10  0.200 0.300 0.200 0.300 0.000   12.0330 10.2905 8.1602
 45  10  0.300 0.100 0.300 0.100 0.200   11.6097 10.0478 8.0669
 46  10  0.200 0.100 0.300 0.200 0.200   11.8094 10.0545 7.8609
 47  10  0.400 0.100 0.100 0.100 0.300   11.5053 9.8737 7.8444
 48  10  0.000 0.100 0.300 0.200 0.400   11.1788 9.4298 7.2649
 49  10  0.000 0.400 0.100 0.200 0.300   11.4558 9.7417 7.6015
 50  10  0.000 0.300 0.200 0.300 0.200   11.0498 9.3525 7.1739
 51  10  0.200 0.100 0.200 0.200 0.300   11.3227 9.5590 7.4548
 52  10  0.000 0.100 0.300 0.400 0.200   11.2811 9.5395 7.3677
 53  10  0.300 0.100 0.200 0.000 0.400   11.5283 9.7900 7.6593
 54  10  0.000 0.100 0.300 0.000 0.600   10.8714 9.2668 7.1378
 55  10  0.300 0.200 0.200 0.100 0.200   11.7899 10.1241 8.0417
 56  10  0.200 0.400 0.000 0.200 0.200   11.6076 9.9705 7.8961
 57  10  0.000 0.200 0.200 0.000 0.600   10.9969 9.3058 7.1874
 58  10  0.000 0.300 0.100 0.200 0.400   11.1017 9.4646 7.3335
