  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 76   1  1.087 1.149 0.610 -0.570 -0.616   11.6888 10.2382 8.0914
 77   1  0.539 0.711 0.135 -0.028 -0.055   11.7369 10.2775 8.1313
 78   1  0.305 0.771 -0.276 0.259 0.083   12.7022 11.2091 9.0788
 79   1  1.269 1.757 0.203 -0.709 -0.875   12.6171 11.0706 8.9578
 80   1  1.262 -2.724 2.878 -1.009 -0.238   16.4353 14.3361 10.5068
 81   1  0.964 0.557 1.016 -0.472 -0.450   11.5002 10.0800 7.8311
 82   1  1.668 3.411 0.219 -1.092 -1.308   15.5043 13.6704 11.2966
 83   1  1.556 2.059 0.721 -1.034 -1.093   14.3437 12.7314 10.4461
 84   1  -0.775 0.071 -0.027 1.197 1.432   22.9990 21.7132 20.2789
 85   1  1.502 -1.233 1.629 -1.012 -0.980   16.1044 14.4655 11.7794
 86   1  1.274 1.390 1.102 -0.773 -0.774   12.6098 11.1394 8.9632
 87   1  1.556 2.059 0.721 -1.034 -1.093   14.3437 12.7314 10.4461
 88   1  0.950 0.809 0.577 -0.412 -0.529   11.3834 9.9570 7.7714
 89   1  0.001 -0.012 0.438 0.498 0.500   14.5572 13.1245 11.1958
 90   1  1.529 1.961 1.024 -1.004 -1.072   14.2691 12.6832 10.3989
 91   1  0.466 0.626 0.409 0.036 0.030   11.8732 10.4144 8.2859
 92   1  1.748 -2.938 3.386 -1.992 1.217   17.3961 15.0145 10.5428
 93   1  0.668 -0.659 1.068 -0.228 -0.042   11.8912 10.3959 7.9204
 94   1  1.603 2.232 0.367 -1.072 -1.154   14.5743 12.9136 10.6123
 95   1  0.051 1.690 -1.205 0.947 -0.550   13.4241 11.8174 9.4343
 96   1  0.305 -0.476 0.977 -0.329 0.829   13.7218 12.2129 9.9914
 97   1  0.740 -1.104 1.540 -0.444 0.242   12.6410 11.0285 8.3215
 98   1  -0.025 0.020 0.194 0.508 0.558   14.8619 13.4689 11.6010
 99   1  0.582 0.493 0.270 -0.049 -0.156   11.4727 10.0209 7.8534
100   1  0.964 0.557 1.016 -0.472 -0.450   11.5002 10.0800 7.8311
---------------------------------------------------------------
AVG   1  0.882 0.521 0.686 -0.436 -0.174   14.3131 12.6938 10.2640
MIN   1  -1.418 -3.942 -2.085 -3.220 -2.064   11.2351 9.8120 7.5998
MAX   1  2.711 4.521 4.432 1.925 1.955   29.9434 28.6532 27.3213

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1   3  1.020 1.914 0.036 -0.473 -0.601   11.8054 10.2662 8.2001
  2   3  0.371 0.371 -0.020 0.134 0.124   12.3566 10.9424 8.8738
  3   3  0.908 0.991 0.114 -0.337 -0.542   11.4055 9.9412 7.8087
  4   3  1.242 2.049 -1.773 -0.658 -0.869   12.9100 11.2073 9.1286
  5   3  0.251 0.024 0.425 0.228 0.287   12.8616 11.4256 9.3418
  6   3  1.008 1.190 0.799 -0.504 -0.516   11.5328 10.0945 7.9633
  7   3  0.596 1.115 0.066 -0.050 -0.179   11.6776 10.1874 8.0127
  8   3  0.662 0.263 0.459 -0.143 -0.201   11.4231 9.9793 7.7794
  9   3  0.167 0.628 -0.182 0.375 0.272   13.4906 12.0247 9.9516
 10   3  1.080 1.394 0.029 -0.566 -0.603   11.7569 10.2406 8.1197
 11   3  0.512 0.210 0.477 -0.015 -0.005   11.7157 10.2643 8.0881
 12   3  1.231 1.428 0.544 -0.685 -0.818   12.2763 10.8525 8.7553
 13   3  -0.042 -0.084 0.244 0.539 0.547   15.1798 13.7410 11.8569
